id,month,type,placename,state,state_abbrev,state_fips,countyname,countyfips,ideology,group,description
923,12,Anti-Semitic Incident:Harassment,Fox Point,Wisconsin,WI,55,Milwaukee,79,,,Synagogue's Facebook page targeted with anti-Semitic comments.
1643,12,Anti-Semitic Incident:Vandalism,Montclair,New Jersey,NJ,,Essex,13,,,Individual discovered swastika spray-painted on side of their trailer.
19,12,Anti-Semitic Incident:Harassment,Albuquerque,New Mexico,NM,35,Bernalillo,1,,,Individual victim of anti-Semitic and racist harassment in their apartment complex.
2540,12,Anti-Semitic Incident:Harassment,Wagon Mound,New Mexico,NM,35,Mora,33,,,Individual received survey phone call that asked inappropriate questions and made anti-Semitic remarks.
1557,12,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Synagogue received bulk hate mail.
2578,12,Anti-Semitic Incident:Vandalism,Washington,District Of Columbia,DC,11,District of Columbia,1,,,
2639,12,Anti-Semitic Incident:Harassment,West Palm Beach,Florida,FL,12,Palm Beach,99,,,Synagogue received bulk anti-Semitic hate mail.
979,12,Anti-Semitic Incident:Vandalism,Glassboro,New Jersey,NJ,34,Gloucester,15,,,Teacher discovered desk in their classroom vandalized with swastika graffiti and Star of David.
797,12,Anti-Semitic Incident:Vandalism,East Garden City,New York,NY,36,Nassau,59,,,Confidential
2243,12,Anti-Semitic Incident:Vandalism,Sarasota,Florida,FL,12,Sarasota,115,,,Synagogue vandalized multiple times with swastika images.
520,12,Anti-Semitic Incident:Harassment,Cherry Hill,New Jersey,NJ,,Camden,7,,,Middle school student victim of anti-Semitic and racist verbal harassment.
2303,12,Anti-Semitic Incident:Harassment,Solomon,Kansas,KS,20,Dickinson,41,,,
2186,12,Anti-Semitic Incident:Vandalism,Massapequa Park,New York,NY,36,Nassau,59,,,"At local park, picnic tables vandalized with swastikas"
1385,12,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Los Angeles museum received a letter containing graphic images that referenced Jewish physical stereotypes.
2185,12,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,
2395,12,Anti-Semitic Incident:Vandalism,Sun City,Arizona,AZ,4,Maricopa,13,,,Menorah and Holocaust memorial damaged at local synagogue.
357,12,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,,Los Angeles,37,,,Anti-Semitic hate literature left on vehicle that was vandalized.
912,12,Anti-Semitic Incident:Vandalism,Fitchburg,Massachusetts,MA,25,Worcester,27,,,Swastikas found painted across multiple vacant businesses and buildings.
2549,12,Anti-Semitic Incident:Vandalism,Waltham,Massachusetts,MA,25,Middlesex,17,,,Racist and anti-Semitic graffiti found near rocks in public area.
1642,12,Anti-Semitic Incident:Harassment,Montclair,New Jersey,NJ,,Essex,13,,,
1655,12,Anti-Semitic Incident:Vandalism,Moss Beach,California,CA,6,San Mateo,81,,,Teenager drew swastikas in the dust on cars.
2392,12,Terrorist Plot/Attack,Suffolk,Virginia,VA,51,Suffolk city,800,Islamist,,Lionel Williams declared his allegiance to ISIS and ordered an AK 47 rifle the day after Syed Rizwan Farook and Tashfeen Malik’s 2015 San Bernardino attack. He was arrested after meeting with an undercover FBI source to discuss a plot to kill law enforcement officers in Virginia.
2284,12,Anti-Semitic Incident:Harassment,Shelton,Connecticut,CT,9,Fairfield,1,,,Confidential
985,12,Anti-Semitic Incident:Harassment,Golden Valley,Minnesota,MN,27,Hennepin,53,,,
1093,12,Anti-Semitic Incident:Harassment,Houston,Texas,TX,48,Harris,201,,,A Jewish high school student was given unwanted Nazi memorabilia by a classmate.
2224,12,Anti-Semitic Incident:Harassment,Millerton,New York,NY,36,Dutchess,27,,,Anti-Semitic flyers posted around Millerton.
1849,12,Anti-Semitic Incident:Harassment,Omaha,Nebraska,NE,31,Douglas,55,,,Swastikas found in bathroom along with hateful message right across from Jewish center on campus.
1386,12,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Confidential
1926,12,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,, to his Jewish teacher on two separate occasions.
2664,12,Anti-Semitic Incident:Harassment,Whitefish,Montana,MT,30,Flathead,29,,,Rabbi and other Jewish individuals targeted online by neo-Nazis who support white supremacist Richard Spencer and his mother.
711,12,Anti-Semitic Incident:Harassment,DeFuniak Springs,Florida,FL,,Walton,131,,,Individual victim of anti-Semitic harassment and threats.
1074,12,Anti-Semitic Incident:Harassment,Hollywood,Florida,FL,12,Broward,11,,,Individual received anti-Semitic hate literature.
1809,12,Anti-Semitic Incident:Harassment,Oakland,California,CA,6,Alameda,1,,,High school teacher promoted Holocaust denial and anti-Semitic conspiracy theories.
1526,12,Anti-Semitic Incident:Harassment,Media,Pennsylvania,PA,42,Delaware,45,,,Jewish middle school student victim of anti-Semitic harassment including Nazi salutes and swastika drawings circulated among peers.
99,12,Anti-Semitic Incident:Harassment,San Diego,California,CA,,San Diego,73,,,Three teenagers drew a swastika in the sand at the beach.
1142,12,Anti-Semitic Incident:Harassment,Indio,California,CA,6,Riverside,65,,,
1888,12,Anti-Semitic Incident:Harassment,Palo Alto,California,CA,6,Santa Clara,85,,,Individuals received anti-Semitic flyers from their food delivery guy.
2665,12,Anti-Semitic Incident:Harassment,Whitefish,Montana,MT,30,Flathead,29,,,Confidential
2078,12,Anti-Semitic Incident:Vandalism,Levittown,New York,NY,36,Nassau,59,,,A softball field was vandalized with a swastika.
469,12,Anti-Semitic Incident:Harassment,Castro Valley,California,CA,6,Alameda,1,,,"While purchasing a Hanukkah-related item, a Jewish woman was verbally harassed by a store clerk."
2546,12,Anti-Semitic Incident:Harassment,Walnut Creek,California,CA,6,Contra Costa,13,,,High school student harassed Jewish students.
1558,12,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Three waiters practiced a Nazi goosestep and offended patrons at a restaurant.
1165,12,Anti-Semitic Incident:Vandalism,Waterville,Maine,ME,23,Kennebec,11,,,Several swastikas were found spray painted at recreation area.
1170,12,Anti-Semitic Incident:Harassment,Johns Creek,Georgia,GA,13,Fulton,121,,, after picking up a coin from the gym floor.
1172,12,Anti-Semitic Incident:Harassment,Johns Creek,Georgia,GA,13,Fulton,121,,,
2422,12,Anti-Semitic Incident:Harassment,Tallahassee,Florida,FL,12,Leon,73,,,High school students formed a swastika with their bodies.
942,12,Anti-Semitic Incident:Harassment,Fremont,California,CA,6,Alameda,1,,,Yearbook quote referencing swastikas and Nazi symbolism was submitted using the name of a Jewish student.
48,12,Anti-Semitic Incident:Vandalism,Altamonte Springs,Florida,FL,12,Seminole,117,,,School vandalized with swastika.
813,12,Anti-Semitic Incident:Vandalism,Edison,New Jersey,NJ,,Middlesex,23,,,Individual discovered gingerbread house with swastika drawn on it left outside their house.
513,12,Anti-Semitic Incident:Vandalism,Cheltenham,Pennsylvania,PA,,Montgomery,91,,,Jewish student's mezuzah stolen twice.
1333,12,Anti-Semitic Incident:Vandalism,Livermore,California,CA,6,Alameda,1,,,Synagogue's public menorah vandalized.
528,12,Anti-Semitic Incident:Harassment,Chicago,Illinois,IL,17,Cook,31,,,Anti-Semitic stickers promoting white supremacist group and Hitler found across campus.
1407,12,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,Swastikas painted on individual's garage door.
1410,12,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,Confidential
1587,12,Anti-Semitic Incident:Vandalism,Milton,Massachusetts,MA,25,Norfolk,21,,,Swastika graffiti discovered in middle school bathroom.
64,12,Anti-Semitic Incident:Vandalism,Carmel Valley,California,CA,,Monterey,53,,,Swastika spray-painted on a public bike-path sign.
2367,12,Anti-Semitic Incident:Harassment,Poughkeepsie,New York,NY,36,Dutchess,27,,,Anti-Semitic flyer that referenced Jewish banking influence distributed.
2620,12,Anti-Semitic Incident:Harassment,West Bloomfield,Michigan,MI,,Oakland,125,,,Group of Jewish teenagers called kikes.
1578,12,Anti-Semitic Incident:Harassment,Milford,Connecticut,CT,,New Haven,9,,,Elderly Jewish man threatened at knifepoint by barber.
1925,12,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Organization received fax full of anti-Semitic content.
309,12,Anti-Semitic Incident:Harassment,Boulder,Colorado,CO,8,Boulder,13,,,
2220,12,Anti-Semitic Incident:Harassment,San Rafael,California,CA,6,Marin,41,,,"Jewish high school student experienced repeated anti-Semitic harassment from classmates, including the Nazi salute."
795,12,Anti-Semitic Incident:Vandalism,East Garden City,New York,NY,36,Nassau,59,,,Nassau Community College stairway vandalized with swastikas.
2423,12,Anti-Semitic Incident:Harassment,Tallahassee,Florida,FL,12,Leon,73,,,Synagogue received hate mail on three separate occasions.
1694,12,Anti-Semitic Incident:Vandalism,Natick,Massachusetts,MA,,Middlesex,17,,,Anti-Semitic graffiti found in middle school bathroom.
1854,12,Anti-Semitic Incident:Harassment,Ontario,California,CA,6,San Bernardino,71,,,Jewish lawyer targeted by online harassment filled with anti-Semitic rhetoric.
474,12,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,"Anti-Semitic propaganda faxed to government office, contained conspiracies regarding Jewish mutilation of young boys."
869,12,Anti-Semitic Incident:Harassment,Falmouth,Massachusetts,MA,25,Barnstable,1,,,
1079,12,Anti-Semitic Incident:Vandalism,Holmdel,New Jersey,NJ,,Monmouth,25,,,Swastika graffiti discovered in bathroom at school.
238,12,Anti-Semitic Incident:Harassment,Bethlehem,Pennsylvania,PA,42,Northampton,95,,,"Anti-Semitic drawings, including a swastika, drawn on note in shared workspace."
1192,12,Anti-Semitic Incident:Vandalism,Keene,New Hampshire,NH,33,Cheshire,5,,,Anti-Semitic graffiti found on campus.
1496,12,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,
2361,12,Anti-Semitic Incident:Vandalism,Stanford,California,CA,6,Santa Clara,85,,, found in seven locations across the Stanford University campus.
1408,12,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,, found graffitied on Jewish residence.
223,12,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,Light pole marked with swastika in Downtown Los Angeles neighborhood.
1453,12,Anti-Semitic Incident:Harassment,Manalapan,New Jersey,NJ,,Monmouth,25,,,
274,12,Anti-Semitic Incident:Harassment,Boca Raton,Florida,FL,12,Palm Beach,99,,,Confidential
1993,12,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Public menorahs in Prospect Heights and Park Slope vandalized over holiday weekend.
366,12,Anti-Semitic Incident:Harassment,Walnut Creek,California,CA,6,Contra Costa,13,,,Anti-Semitic flyer that linked to sites about Jewish ritual murders placed on cars.
2666,12,Anti-Semitic Incident:Harassment,Whitefish,Montana,MT,30,Flathead,29,,,Confidential
1403,12,Anti-Semitic Incident:Harassment,Lakewood,New Jersey,NJ,34,Ocean,29,,,
1575,12,Anti-Semitic Incident:Harassment,Milan,Minnesota,MN,27,Chippewa,23,,,Jewish farmer target of numerous anti-Semitic attacks and rants on his farm's Facebook page.
345,12,Anti-Semitic Incident:Vandalism,San Diego,California,CA,6,San Diego,73,,, carved into golf-course green.
2663,12,Anti-Semitic Incident:Harassment,Whitefish,Montana,MT,30,Flathead,29,,,Confidential
831,12,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential
456,12,Extremist/Police Shootout,Campbellton,Texas,TX,,Atascosa,13,Right Wing (White Supremacist),Aryan Brotherhood of Texas,"Police officers shot and killed white supremacist Jake Childers. Childers had escaped from a prison transport van and stole a vehicle with firearms inside, which he later used to shoot at officers who found him a few days later. He was killed when officers returned fire."
771,12,Anti-Semitic Incident:Vandalism,Kansas City,Kansas,KS,20,Wyandotte,209,,,Swastika and other hateful vandalism at public library.
796,12,Anti-Semitic Incident:Vandalism,East Garden City,New York,NY,36,Nassau,59,,,Nassau Community College bathroom vandalized with 32 swastikas.
1685,12,Anti-Semitic Incident:Vandalism,Naples,Florida,FL,12,Collier,21,,,Synagogue was vandalized.
1360,12,Anti-Semitic Incident:Assault,Jersey City,New Jersey,NJ,34,Hudson,17,,,Confidential
47,12,Anti-Semitic Incident:Harassment,Altadena,California,CA,6,Los Angeles,37,,,
1497,12,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,A job site was vandalized with a swastika and anti-Semitic slurs.
1727,12,Anti-Semitic Incident:Assault,Brooklyn,New York,NY,,Kings,47,,,
703,12,Anti-Semitic Incident:Harassment,Sudbury,Massachusetts,MA,,Middlesex,17,,,
263,12,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Individual made a threat containing an anti-Semitic slur.
1879,12,Anti-Semitic Incident:Harassment,Palm Bay,Florida,FL,12,Brevard,9,,,Large handful of pennies left in front of a Jewish residence.
2295,12,Anti-Semitic Incident:Harassment,Shrewsbury,Massachusetts,MA,,Worcester,27,,,Confidential.
697,12,Anti-Semitic Incident:Harassment,Dania Beach,Florida,FL,12,Broward,11,,,Individual victim of anti-Semitic harassment.
409,12,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Swastika vandalism on house.
2643,12,Anti-Semitic Incident:Harassment,Westfall,Pennsylvania,PA,,Pike,103,,,Jewish students repeatedly harassed by other students on their school bus.
1544,12,Anti-Semitic Incident:Assault,Bronx,New York,NY,,Bronx,5,,,A man's yarmulke was forcibly removed by another spectator at a baseball game.
2391,12,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Anonymous individual texted anti-Semitic messages.
295,12,Anti-Semitic Incident:Vandalism,Boston,Massachusetts,MA,25,Suffolk,25,,, written on MIT whiteboard.
576,12,Anti-Semitic Incident:Harassment,Cleveland,Ohio,OH,39,Cuyahoga,35,,,Anti-Semitic Holocaust joke found taped to bathroom mirror at Cleveland State University.
2608,12,Anti-Semitic Incident:Harassment,Burlington,Vermont,VT,50,Chittenden,7,,,Several anti-Semitic flyers found on seats during a city council meeting.
1802,12,Anti-Semitic Incident:Harassment,Norwalk,Connecticut,CT,9,Fairfield,1,,,Jewish child victim of anti-Semitic bullying.
959,12,Anti-Semitic Incident:Harassment,Gaithersburg,Maryland,MD,24,Montgomery,31,,,Anti-Semitic hate mail received.
62,12,Anti-Semitic Incident:Harassment,Angel Fire,New Mexico,NM,35,Colfax,7,,,Individual's employer made anti-Semitic jokes about the Holocaust in front of him and his wife.
1721,12,Anti-Semitic Incident:Assault,Brooklyn,New York,NY,,Kings,47,,,Hasidic man's headwear forcibly removed by passersby.
601,12,Anti-Semitic Incident:Harassment,College Station,Texas,TX,48,Brazos,41,,,Confidential
2252,12,Anti-Semitic Incident:Vandalism,Mineola,New York,NY,36,Nassau,59,,,
2162,12,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Public transit vandalized with 12 swastikas.
239,12,Anti-Semitic Incident:Vandalism,Mission Viejo,California,CA,6,Orange,59,,,Swastika graffiti found at local park for children.
566,12,Anti-Semitic Incident:Harassment,Clayton,Missouri,MO,29,St. Louis,189,,,Group of students created anti-Semitic Instagram account targeting another student.
1899,12,Anti-Semitic Incident:Vandalism,Parkland,Florida,FL,12,Broward,11,,,Confidential
753,12,Anti-Semitic Incident:Vandalism,Denver,Colorado,CO,8,Denver,31,,,Individual discovered a swastika drawn in the snow outside neighbor's home.
493,12,Anti-Semitic Incident:Vandalism,Charleston,South Carolina,SC,45,Charleston,19,,,
113,12,Anti-Semitic Incident:Vandalism,San Diego,California,CA,,San Diego,73,,,Synagogue's communal menorah vandalized.
798,12,Anti-Semitic Incident:Vandalism,East Garden City,New York,NY,36,Nassau,59,,,"At Nassau Community College, wall vandalized with swastika."
2158,12,Anti-Semitic Incident:Harassment,San Diego,California,CA,6,San Diego,73,,,
819,12,Anti-Semitic Incident:Harassment,El Cajon,California,CA,6,San Diego,73,,,
746,12,Anti-Semitic Incident:Harassment,Denver,Colorado,CO,8,Denver,31,,,Jewish organization's Facebook page targeted with threatening anti-Semitic message.
2409,12,Anti-Semitic Incident:Vandalism,Swarthmore,Pennsylvania,PA,42,Delaware,45,,,Three swastikas found in campus library.
1424,12,Anti-Semitic Incident:Harassment,Lowell,Massachusetts,MA,25,Middlesex,17,,,
1559,12,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Individual received voicemail filled with anti-Semitic messages and Jewish stereotypes.
927,12,Anti-Semitic Incident:Harassment,Framingham,Massachusetts,MA,25,Middlesex,17,,, while being hazed.
1317,12,Anti-Semitic Incident:Vandalism,Lewisburg,Pennsylvania,PA,42,Union,119,,,Swastika was found carved into wall of men's restroom in campus library.
2667,12,Anti-Semitic Incident:Harassment,Whitefish,Montana,MT,30,Flathead,29,,,Confidential
1964,12,Anti-Semitic Incident:Harassment,Plymouth,Minnesota,MN,27,Hennepin,53,,,
1442,12,Anti-Semitic Incident:Harassment,Madison,New Jersey,NJ,34,Morris,27,,, and that Hitler was a good leader.
1538,12,Anti-Semitic Incident:Vandalism,Merrick,New York,NY,36,Nassau,59,,,Business establishment vandalized with anti-Semitic graffiti.
